match_id,date,competition,season,stage,matchday,home_team,away_team,home_goals,away_goals,winner,country,league_name,data_source
league_71f342e1444447c3,2025-08-16,EREDIVISIE,2025-26,LEAGUE,,Excelsior,Feyenoord Rotterdam,1,2,A,Netherlands,Eredivisie,football-data.co.uk
league_612bc1ce62eaaad5,2025-08-16,EREDIVISIE,2025-26,LEAGUE,,Groningen,Heerenveen,2,1,H,Netherlands,Eredivisie,football-data.co.uk
league_16d5b025119abc54,2025-08-16,EREDIVISIE,2025-26,LEAGUE,,Heracles,Nijmegen,1,4,A,Netherlands,Eredivisie,football-data.co.uk
league_b1ebc882f7fbf6f4,2025-08-17,EREDIVISIE,2025-26,LEAGUE,,Go Ahead Eagles,Ajax,2,2,D,Netherlands,Eredivisie,football-data.co.uk
league_ee7b57293dcca7ee,2025-08-17,EREDIVISIE,2025-26,LEAGUE,,NAC Breda,For Sittard,2,1,H,Netherlands,Eredivisie,football-data.co.uk
league_4d291e57c74b9aff,2025-08-17,EREDIVISIE,2025-26,LEAGUE,,Sparta Rotterdam,Utrecht,2,1,H,Netherlands,Eredivisie,football-data.co.uk
league_9fd3cf08968caa91,2025-08-17,EREDIVISIE,2025-26,LEAGUE,,Twente,PSV Eindhoven,0,2,A,Netherlands,Eredivisie,football-data.co.uk
league_25167a2d782deb7b,2025-08-17,EREDIVISIE,2025-26,LEAGUE,,Volendam,AZ Alkmaar,2,2,D,Netherlands,Eredivisie,football-data.co.uk
league_874228cfc75cd4f9,2025-08-23,EREDIVISIE,2025-26,LEAGUE,,Go Ahead Eagles,Sparta Rotterdam,0,3,A,Netherlands,Eredivisie,football-data.co.uk
league_14e2882250d5d178,2025-08-23,EREDIVISIE,2025-26,LEAGUE,,PSV Eindhoven,Groningen,4,2,H,Netherlands,Eredivisie,football-data.co.uk
league_cfb0c7e4dc53f162,2025-08-23,EREDIVISIE,2025-26,LEAGUE,,Telstar,Volendam,2,2,D,Netherlands,Eredivisie,football-data.co.uk
league_5bccb36dd3d6c2ac,2025-08-24,EREDIVISIE,2025-26,LEAGUE,,Ajax,Heracles,2,0,H,Netherlands,Eredivisie,football-data.co.uk
league_bc1f0c8ee814ba83,2025-08-24,EREDIVISIE,2025-26,LEAGUE,,Heerenveen,Twente,1,2,A,Netherlands,Eredivisie,football-data.co.uk
league_7e67133b9e0a6311,2025-08-24,EREDIVISIE,2025-26,LEAGUE,,Nijmegen,NAC Breda,3,0,H,Netherlands,Eredivisie,football-data.co.uk
league_b3a950e6075e7b53,2025-08-24,EREDIVISIE,2025-26,LEAGUE,,Utrecht,Excelsior,4,1,H,Netherlands,Eredivisie,football-data.co.uk
league_fa3ff88dd5c476ad,2025-08-29,EREDIVISIE,2025-26,LEAGUE,,Groningen,Heracles,4,0,H,Netherlands,Eredivisie,football-data.co.uk
league_b2957362d3c8020a,2025-08-30,EREDIVISIE,2025-26,LEAGUE,,Excelsior,Twente,1,0,H,Netherlands,Eredivisie,football-data.co.uk
league_1f13f3b0563342b2,2025-08-30,EREDIVISIE,2025-26,LEAGUE,,Heerenveen,Go Ahead Eagles,2,2,D,Netherlands,Eredivisie,football-data.co.uk
league_f0bace0806f1e795,2025-08-30,EREDIVISIE,2025-26,LEAGUE,,PSV Eindhoven,Telstar,0,2,A,Netherlands,Eredivisie,football-data.co.uk
league_bb93df6a40d1da72,2025-08-30,EREDIVISIE,2025-26,LEAGUE,,Volendam,Ajax,1,1,D,Netherlands,Eredivisie,football-data.co.uk
league_9b18d7906ec22e4c,2025-08-31,EREDIVISIE,2025-26,LEAGUE,,For Sittard,Nijmegen,3,2,H,Netherlands,Eredivisie,football-data.co.uk
